DATE,PRCP,SNOW,TAVG,TMAX,TMIN,YEAR,WEEK,TOTAL PATIENTS,RATIO
2020-06-14,0.0519396551724137,0.0001821493624772,59.42857142857143,69.05084745762711,49.6,2020.0,25.0,63849.0,1.3650577245666546
2020-06-21,0.0526467449306296,0.0,75.0,84.7,61.01639344262295,2020.0,26.0,58199.0,1.304710039335114
2020-06-28,0.36028125,0.0,74.57142857142857,83.7741935483871,64.5079365079365,2020.0,27.0,58085.0,1.360608386668973
2020-07-05,0.1700857142857142,0.1347560975609756,3.698924731182796,65.71698113207547,43.91803278688525,2020.0,28.0,62304.0,1.3378481501914392
2020-07-12,0.0502277657266811,0.0001697792869269,67.0,74.7741935483871,55.693548387096776,2020.0,29.0,61035.0,1.321731091177132
2020-07-19,0.1657113821138211,0.0,77.85714285714286,85.5079365079365,66.83870967741936,2020.0,30.0,60764.0,1.367909007171895
2020-07-26,0.1156720977596741,0.0,78.28571428571429,86.10344827586206,67.71428571428571,2020.0,31.0,63246.0,1.4621521389421364
2020-08-02,0.0707379134860051,0.0093816631130063,4.548387096774194,76.54716981132076,56.704918032786885,2020.0,32.0,61187.0,1.3935247306399543
2020-08-09,0.1475415282392026,0.0,64.71428571428571,74.70491803278688,53.68852459016394,2020.0,33.0,60046.0,1.3310574908836992
2020-08-16,0.0253124999999999,0.0,66.85714285714286,75.2741935483871,56.22222222222222,2020.0,34.0,63241.0,1.3711578627852017
2020-08-23,0.0024894514767932,0.0,76.14285714285714,84.13559322033899,63.11111111111112,2020.0,35.0,64395.0,1.3696643990768935
2020-08-30,0.0328511087645195,0.0,81.71428571428571,90.1311475409836,70.37096774193549,2020.0,36.0,62371.0,1.372946181093768
2020-09-06,0.0478977272727272,0.0041176470588235,3.5161290322580645,63.66037735849056,44.54838709677419,2020.0,37.0,59493.0,1.2347215496368038
2020-09-13,0.1564794816414687,0.0,66.71428571428571,74.95238095238095,56.66666666666666,2020.0,38.0,63079.0,1.3172537288498385
2020-09-20,0.0002693965517241,0.0,63.71428571428572,72.64516129032258,53.04761904761905,2020.0,39.0,68060.0,1.4295616375055136
2020-09-27,0.0008800880088008,0.0,68.57142857142857,78.19354838709677,55.016666666666666,2020.0,40.0,71623.0,1.234859657405983
2020-10-04,0.2180307262569832,0.0967386091127098,5.017543859649122,55.11111111111112,41.016129032258064,2020.0,41.0,75106.0,1.3087317320980256
2020-10-11,0.2109090909090909,0.0,69.28571428571429,77.35,57.7,2020.0,42.0,74348.0,1.2743612529962898
2020-10-18,0.0310188261351052,0.0,52.0,63.61818181818182,37.48214285714285,2020.0,43.0,73027.0,1.245862549097576
2020-10-25,0.4160482985729967,0.0,47.85714285714285,58.24590163934426,40.63934426229508,2020.0,44.0,71832.0,1.2297278789730408
2020-11-01,0.0220961281708945,0.3108199643493761,3.9311475409836074,45.833333333333336,33.225806451612904,2020.0,45.0,76572.0,1.2910319711454286
2020-11-08,0.1732404181184668,0.0,54.85714285714285,65.15517241379311,48.293103448275865,2020.0,46.0,77752.0,1.3403508492759044
2020-11-15,0.1787807486631016,0.0,47.285714285714285,56.20967741935484,38.66129032258065,2020.0,47.0,71861.0,1.3862610440217602
2020-11-22,0.0120607375271149,0.0,44.71428571428572,51.564516129032256,36.193548387096776,2020.0,48.0,62437.0,1.10555528314428
2020-11-29,0.1353924914675768,0.1157009345794392,41.285714285714285,46.98333333333333,33.28333333333333,2020.0,49.0,68291.0,1.1652622349627366
2020-12-06,0.0408923512747875,0.0449097472924187,4.111627906976745,54.0925925925926,36.7,2020.0,50.0,67164.0,1.22125245472398
2020-12-13,0.2543634385201305,0.0,56.42857142857143,62.61290322580645,47.17741935483871,2020.0,51.0,63980.0,1.2039650625186369
2020-12-20,0.000554272517321,0.0040118870728083,31.857142857142858,36.66666666666666,25.714285714285715,2020.0,52.0,57354.0,1.1599302425797178
2020-12-27,0.0205515587529976,0.0039087947882736,30.142857142857142,38.71428571428572,20.63492063492064,2020.0,53.0,59625.0,1.118028145245216
2021-01-03,0.1323299748110831,0.71424,29.142857142857142,34.74603174603175,20.885245901639344,2021.0,2.0,65293.0,1.2016764964875968
2021-01-10,0.0520889348500517,0.0012048192771084,62.71428571428572,73.12962962962963,51.36842105263158,2021.0,3.0,64417.0,1.1727994106739716
2021-01-17,0.04557856272838,0.1945864661654135,36.142857142857146,41.18032786885246,29.9672131147541,2021.0,4.0,64586.0,1.1662073793398486
2021-01-24,0.014367816091954,0.1566225165562914,25.571428571428573,32.73015873015873,17.349206349206348,2021.0,5.0,66006.0,1.2316231403535214
2021-01-31,0.171580310880829,1.614139941690962,26.714285714285715,31.33333333333333,20.758064516129032,2021.0,6.0,63361.0,1.1226059070533831
2021-02-07,0.0614937286202964,0.0976941747572815,47.142857142857146,54.333333333333336,35.54385964912281,2021.0,7.0,59562.0,1.0655626259178934
2021-02-14,0.0173648648648648,0.3252032520325203,44.285714285714285,51.36842105263158,34.672413793103445,2021.0,8.0,69469.0,1.226852273236708
2021-02-21,0.0866982408660352,1.3893682588597844,15.857142857142858,23.387096774193548,5.209677419354839,2021.0,9.0,66788.0,1.1716244298707257
2021-02-28,0.0372015404364569,0.0519877675840978,38.0,44.58730158730159,27.92063492063492,2021.0,10.0,68888.0,1.2021402548868527
2021-03-07,0.025,0.0848693259972489,51.285714285714285,59.30357142857143,38.30357142857143,2021.0,11.0,67194.0,1.2120264405199304
2021-03-14,0.0575667022411953,0.0,54.85714285714285,62.86206896551724,44.94827586206897,2021.0,12.0,71646.0,1.323245353571804
2021-03-21,0.1147607934655775,0.1168154761904761,39.285714285714285,46.285714285714285,31.6984126984127,2021.0,13.0,70924.0,1.353449857684104
2021-03-28,0.0705927552140504,0.0,49.85714285714285,58.2258064516129,40.564516129032256,2021.0,14.0,76786.0,1.4356755046419147
2021-04-04,0.0017960602549246,0.0161006289308176,42.57142857142857,51.38333333333333,29.64406779661017,2021.0,15.0,77651.0,1.462222717936387
2021-04-11,0.0444117647058823,0.0,66.57142857142857,73.01886792452831,56.36842105263158,2021.0,16.0,69734.0,1.345836488071379
2021-04-18,0.0001762114537444,0.0,45.142857142857146,54.932203389830505,36.42372881355932,2021.0,17.0,72706.0,1.3774691403005086
2021-04-25,0.0292357373519913,0.0076687116564417,46.57142857142857,54.52459016393443,37.1,2021.0,18.0,72041.0,1.3782353910724692
2021-05-02,0.0880877390326209,0.3018726591760299,47.42857142857143,57.68333333333333,37.15,2021.0,19.0,67971.0,1.3123529656385151
2021-05-09,0.0048596112311015,0.0,65.71428571428571,74.67272727272727,53.23214285714285,2021.0,20.0,70315.0,1.5217897984087796
